"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:19:50,FALSE,NA,"1066833873504518146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bexiewaitex",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:19:46,FALSE,NA,"1066833857041838080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anafnsc",1297,TRUE,FALSE,NA,NA
"@KimKardashian pays homage to @Cher in Vegas on tonight's #KUWTK. https://t.co/upDwqye1M3",FALSE,1,"KimKardashian",2018-11-25 23:18:51,FALSE,NA,"1066833622915796993","25365536","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kkwstyle2017",0,FALSE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:18:24,FALSE,NA,"1066833510722228224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slayitryn",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:16:14,FALSE,NA,"1066832965924212736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StephanieDiasd5",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:15:43,FALSE,NA,"1066832836764803073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahGradosky",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:14:54,FALSE,NA,"1066832629784371200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Loza_Mirella",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:13:59,FALSE,NA,"1066832398669668352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ferrairamm",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:13:32,FALSE,NA,"1066832284505030657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beckehhhhb",1297,TRUE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:13:13,FALSE,NA,"1066832205601808384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chika1017_",1297,TRUE,FALSE,NA,NA
"Cher + Vegas baby! Tonight on #KUWTK. @KimKardashian https://t.co/kyWQBBD2A0",FALSE,3,NA,2018-11-25 23:12:17,FALSE,NA,"1066831969944813568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kkwstyle2017",0,FALSE,FALSE,NA,NA
"Eh- watching alittle trash tv #realitytv #itaintrealitythou #KUWTK #babytrue",FALSE,0,NA,2018-11-25 23:12:03,FALSE,NA,"1066831911488798720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nolaKbaby18",0,FALSE,FALSE,NA,NA
"RT @KrisJenner: When Scott met Baby True for the first time 💕 #tonight #KUWTK https://t.co/dQIjo3ERHT",FALSE,0,NA,2018-11-25 23:10:33,FALSE,NA,"1066831536094412800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Latino_Fadez",1297,TRUE,FALSE,NA,NA
"Watching #KUWTK @khloekardashian baby shower episode and just WOW such a wonderland of pink!!💗💗💗 so beautiful and Khloe is flawless!!!",FALSE,0,NA,2018-11-25 23:09:39,FALSE,NA,"1066831308654092288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmyRodr67400562",0,FALSE,FALSE,NA,NA
